,geo_value,time_value,hospital admissions
1173565,36045,2022-01-06,4.1409783
1173566,36047,2022-01-06,6.2137064
1173567,36049,2022-01-06,5.2734272
1173568,36051,2022-01-06,2.4420807
1173569,36053,2022-01-06,3.9863841
1173570,36055,2022-01-06,6.6200053
1173571,36057,2022-01-06,3.4864464
1173572,36059,2022-01-06,8.4149652
1173573,36061,2022-01-06,20.9590229
1173574,36063,2022-01-06,2.3535778
1173575,36065,2022-01-06,4.5242557
1173576,36067,2022-01-06,5.9729389
1173577,36069,2022-01-06,6.6611561
1173578,36071,2022-01-06,8.6280274
1173579,36073,2022-01-06,5.7174303
1173580,36075,2022-01-06,1.9236546
1173581,36077,2022-01-06,5.2728882
1173582,36079,2022-01-06,5.1711506
1173583,36081,2022-01-06,7.1798012
1173584,36083,2022-01-06,4.6984159
1173585,36085,2022-01-06,9.597403
1173586,36087,2022-01-06,7.6488255
1173587,36089,2022-01-06,3.8651464
1173588,36091,2022-01-06,2.1297458
1173589,36093,2022-01-06,3.9540012
1173590,36095,2022-01-06,1.9884608
1173591,36097,2022-01-06,5.6545095
1173592,36099,2022-01-06,
1173593,36101,2022-01-06,4.2760906
1173594,36103,2022-01-06,9.2216558
1173595,36105,2022-01-06,2.5128122
1173596,36107,2022-01-06,
1173597,36109,2022-01-06,3.5340384
1173598,36111,2022-01-06,2.5723225
1173599,36113,2022-01-06,6.8714354
1173600,36115,2022-01-06,
1173601,36117,2022-01-06,3.6245036
1173602,36119,2022-01-06,9.5701367
1173603,36121,2022-01-06,1.2066147
1173604,36123,2022-01-06,0.1921673
1175120,6001,2022-01-07,2.9161716
1175121,6003,2022-01-07,
1175122,6005,2022-01-07,0.9504089
1175123,6007,2022-01-07,3.2903396
1175124,6009,2022-01-07,0.2056623
1175125,6011,2022-01-07,4.4177612
1175126,6013,2022-01-07,2.4091912
1175127,6015,2022-01-07,1.1918383
1175128,6017,2022-01-07,0.9132589
1175129,6019,2022-01-07,3.6537887
1175130,6021,2022-01-07,0.0
1175131,6023,2022-01-07,1.1289401
1175132,6025,2022-01-07,3.9359606
1175133,6027,2022-01-07,3.9581387
1175134,6029,2022-01-07,3.2543344
1175135,6031,2022-01-07,3.8671063
1175136,6033,2022-01-07,1.0339284
1175137,6035,2022-01-07,0.6345822
1175138,6037,2022-01-07,4.6866926
1175139,6039,2022-01-07,0.9960818
1175140,6041,2022-01-07,1.6469367
1175141,6043,2022-01-07,0.0
1175142,6045,2022-01-07,2.2686013
1175143,6047,2022-01-07,1.9951258
1175144,6049,2022-01-07,0.0
1175145,6051,2022-01-07,4.5869456
1175146,6053,2022-01-07,2.4864554
1175147,6055,2022-01-07,2.2414732
1175148,6057,2022-01-07,0.5736889
1175149,6059,2022-01-07,3.6764708
1175150,6061,2022-01-07,6.5942247
1175151,6063,2022-01-07,2.5106262
1175152,6065,2022-01-07,4.0192874
1175153,6067,2022-01-07,3.246588
1175154,6069,2022-01-07,1.5611584
1175155,6071,2022-01-07,5.9056604
1175156,6073,2022-01-07,3.3280478
1175157,6075,2022-01-07,2.0770685
1175158,6077,2022-01-07,3.5839834
1175159,6079,2022-01-07,1.7377429
1175160,6081,2022-01-07,1.8964527
1175161,6083,2022-01-07,2.976418
1175162,6085,2022-01-07,3.1561176
1175163,6087,2022-01-07,0.9173624
1175164,6089,2022-01-07,2.6598808
1175165,6091,2022-01-07,
1175166,6093,2022-01-07,1.3213749
1175167,6095,2022-01-07,3.4840477
1175168,6097,2022-01-07,1.2929946
1175169,6099,2022-01-07,3.0471703
1175170,6101,2022-01-07,0.0
1175171,6103,2022-01-07,2.0673758
1175172,6105,2022-01-07,0.0
1175173,6107,2022-01-07,1.971088
1175174,6109,2022-01-07,7.1627293
1175175,6111,2022-01-07,4.7597145
1175176,6113,2022-01-07,0.6284827
1175177,6115,2022-01-07,5.22764
1176762,36001,2022-01-07,7.5273643
1176763,36003,2022-01-07,3.9693856
1176764,36005,2022-01-07,10.3385055
1176765,36007,2022-01-07,7.4161224
1176766,36009,2022-01-07,4.6449646
1176767,36011,2022-01-07,3.7579645
1176768,36013,2022-01-07,1.8513817
1176769,36015,2022-01-07,5.9363873
1176770,36017,2022-01-07,3.2608806
1176771,36019,2022-01-07,2.805404
1176772,36021,2022-01-07,4.8791647
1176773,36023,2022-01-07,4.7444412
1176774,36025,2022-01-07,1.4089117
1176775,36027,2022-01-07,7.0301874
1176776,36029,2022-01-07,5.9702853
1176777,36031,2022-01-07,0.7744824
1176778,36033,2022-01-07,3.8121923
1176779,36035,2022-01-07,3.1558484
1176780,36037,2022-01-07,4.7624061
1176781,36039,2022-01-07,
1176782,36041,2022-01-07,
1176783,36043,2022-01-07,1.4845548
1176784,36045,2022-01-07,4.1850312
1176785,36047,2022-01-07,6.3224885
1176786,36049,2022-01-07,6.1826388
1176787,36051,2022-01-07,2.5947108
1176788,36053,2022-01-07,3.9188183
1176789,36055,2022-01-07,7.0120638
1176790,36057,2022-01-07,3.4864464
1176791,36059,2022-01-07,8.4255368
1176792,36061,2022-01-07,21.3578203
1176793,36063,2022-01-07,2.376428
1176794,36065,2022-01-07,4.5242557
1176795,36067,2022-01-07,6.035157
1176796,36069,2022-01-07,6.9639359
1176797,36071,2022-01-07,8.9123321
1176798,36073,2022-01-07,5.7174303
1176799,36075,2022-01-07,1.8827258
1176800,36077,2022-01-07,5.1917668
1176801,36079,2022-01-07,5.2678076
1176802,36081,2022-01-07,6.8118257
1176803,36083,2022-01-07,4.5177076
1176804,36085,2022-01-07,8.8861132
1176805,36087,2022-01-07,8.0721384
1176806,36089,2022-01-07,4.1317082
1176807,36091,2022-01-07,2.0883915
1176808,36093,2022-01-07,4.3218152
1176809,36095,2022-01-07,2.1414193
1176810,36097,2022-01-07,6.4622965
1176811,36099,2022-01-07,
1176812,36101,2022-01-07,4.3263975
1176813,36103,2022-01-07,9.0827657
1176814,36105,2022-01-07,2.5756325
1176815,36107,2022-01-07,
1176816,36109,2022-01-07,3.6754
1176817,36111,2022-01-07,2.7330926
1176818,36113,2022-01-07,6.7967459
1176819,36115,2022-01-07,
1176820,36117,2022-01-07,3.571202
1176821,36119,2022-01-07,9.6884691
1176822,36121,2022-01-07,0.9652917
1176823,36123,2022-01-07,0.3843345
1178339,6001,2022-01-08,3.25706
1178340,6003,2022-01-08,
1178341,6005,2022-01-08,1.06921
1178342,6007,2022-01-08,3.4246391
1178343,6009,2022-01-08,0.0
1178344,6011,2022-01-08,4.6386492
1178345,6013,2022-01-08,2.6034141
1178346,6015,2022-01-08,1.5323635
1178347,6017,2022-01-08,0.9626243
1178348,6019,2022-01-08,3.9677861
1178349,6021,2022-01-08,0.0
1178350,6023,2022-01-08,1.2700577
1178351,6025,2022-01-08,4.041624
1178352,6027,2022-01-08,3.166511
1178353,6029,2022-01-08,3.566032
1178354,6031,2022-01-08,4.7715102
1178355,6033,2022-01-08,1.1077804
1178356,6035,2022-01-08,0.4759366
1178357,6037,2022-01-08,5.0731795
1178358,6039,2022-01-08,0.9055289
1178359,6041,2022-01-08,1.7209564
1178360,6043,2022-01-08,0.0
1178361,6045,2022-01-08,2.6559235
1178362,6047,2022-01-08,2.3020682
1178363,6049,2022-01-08,0.0
1178364,6051,2022-01-08,2.9487507
1178365,6053,2022-01-08,2.7185246
1178366,6055,2022-01-08,2.5216574
1178367,6057,2022-01-08,0.5736889
1178368,6059,2022-01-08,4.0508843
1178369,6061,2022-01-08,6.736036
1178370,6063,2022-01-08,3.0127515
1178371,6065,2022-01-08,4.2239822
1178372,6067,2022-01-08,3.4359469
1178373,6069,2022-01-08,1.5611584
1178374,6071,2022-01-08,6.1601585
1178375,6073,2022-01-08,3.5666841
1178376,6075,2022-01-08,2.2254305
1178377,6077,2022-01-08,3.8134079
1178378,6079,2022-01-08,1.8727132
1178379,6081,2022-01-08,2.1099606
1178380,6083,2022-01-08,3.1798422
1178381,6085,2022-01-08,3.4157981
1178382,6087,2022-01-08,0.9526456
1178383,6089,2022-01-08,2.9524677
1178384,6091,2022-01-08,
1178385,6093,2022-01-08,1.3213749
1178386,6095,2022-01-08,3.6758301
1178387,6097,2022-01-08,1.4290993
1178388,6099,2022-01-08,3.220305
1178389,6101,2022-01-08,0.0
1178390,6103,2022-01-08,2.2150455
1178391,6105,2022-01-08,0.0
1178392,6107,2022-01-08,2.011729
1178393,6109,2022-01-08,9.4338387
1178394,6111,2022-01-08,5.0257152
1178395,6113,2022-01-08,0.585139
1178396,6115,2022-01-08,5.70288
1179981,36001,2022-01-08,6.8687199
1179982,36003,2022-01-08,4.0738431
1179983,36005,2022-01-08,10.0428283
1179984,36007,2022-01-08,7.2401466
1179985,36009,2022-01-08,4.5194251
1179986,36011,2022-01-08,3.7579645
1179987,36013,2022-01-08,1.7002485
1179988,36015,2022-01-08,6.5703704
1179989,36017,2022-01-08,3.0570756
1179990,36019,2022-01-08,2.6860251
1179991,36021,2022-01-08,4.5592195
1179992,36023,2022-01-08,4.8453867
1179993,36025,2022-01-08,0.9754004
1179994,36027,2022-01-08,7.3061994
1179995,36029,2022-01-08,5.9962431
1179996,36031,2022-01-08,0.7744824
1179997,36033,2022-01-08,4.002802
1179998,36035,2022-01-08,3.2460155
1179999,36037,2022-01-08,4.2611002
1180000,36039,2022-01-08,
1180001,36041,2022-01-08,
1180002,36043,2022-01-08,1.6408237
1180003,36045,2022-01-08,4.2290842
1180004,36047,2022-01-08,6.4312705
1180005,36049,2022-01-08,7.0918504
1180006,36051,2022-01-08,2.7473408
1180007,36053,2022-01-08,3.8512525
1180008,36055,2022-01-08,7.4041224
1180009,36057,2022-01-08,3.4864464
1180010,36059,2022-01-08,8.4361083
1180011,36061,2022-01-08,21.7566178
1180012,36063,2022-01-08,2.3992783
1180013,36065,2022-01-08,4.5242557
1180014,36067,2022-01-08,6.0973751
1180015,36069,2022-01-08,7.2667157
1180016,36071,2022-01-08,9.1966367
1180017,36073,2022-01-08,5.7174303
1180018,36075,2022-01-08,1.841797
1180019,36077,2022-01-08,5.1106455
1180020,36079,2022-01-08,5.3644646
1180021,36081,2022-01-08,6.4438502
1180022,36083,2022-01-08,4.3369993
1180023,36085,2022-01-08,8.1748234
1180024,36087,2022-01-08,8.4954512
1180025,36089,2022-01-08,4.39827
1180026,36091,2022-01-08,2.0470372
1180027,36093,2022-01-08,4.6896293
1180028,36095,2022-01-08,2.2943779
1180029,36097,2022-01-08,7.2700836
1180030,36099,2022-01-08,
1180031,36101,2022-01-08,4.3767045
1180032,36103,2022-01-08,8.9438756
1180033,36105,2022-01-08,2.6384528
1180034,36107,2022-01-08,
1180035,36109,2022-01-08,3.8167615
1180036,36111,2022-01-08,2.8938628
1180037,36113,2022-01-08,6.7220564
1180038,36115,2022-01-08,
1180039,36117,2022-01-08,3.5179005
1180040,36119,2022-01-08,9.8068016
1180041,36121,2022-01-08,0.7239688
1180042,36123,2022-01-08,0.5765018
1181558,6001,2022-01-09,3.6351883
1181559,6003,2022-01-09,
1181560,6005,2022-01-09,1.7820166
1181561,6007,2022-01-09,3.7603881
1181562,6009,2022-01-09,0.0
1181563,6011,2022-01-09,3.9759851
1181564,6013,2022-01-09,2.7273862
1181565,6015,2022-01-09,1.5323635
1181566,6017,2022-01-09,1.0366723
1181567,6019,2022-01-09,4.3531467
1181568,6021,2022-01-09,0.0
1181569,6023,2022-01-09,1.2700577
1181570,6025,2022-01-09,3.9623764
1181571,6027,2022-01-09,3.166511
1181572,6029,2022-01-09,3.4075417
1181573,6031,2022-01-09,3.6488019
1181574,6033,2022-01-09,1.3293365
1181575,6035,2022-01-09,0.4759366
1181576,6037,2022-01-09,5.333232
1181577,6039,2022-01-09,0.9960818
1181578,6041,2022-01-09,1.6654416
1181579,6043,2022-01-09,0.0
1181580,6045,2022-01-09,2.1579378
1181581,6047,2022-01-09,2.5066965
1181582,6049,2022-01-09,0.0
1181583,6051,2022-01-09,3.9316676
1181584,6053,2022-01-09,2.8179828
1181585,6055,2022-01-09,2.3115192
1181586,6057,2022-01-09,0.5736889
1181587,6059,2022-01-09,4.452364
1181588,6061,2022-01-09,8.0832432
1181589,6063,2022-01-09,3.0127515
1181590,6065,2022-01-09,4.539633
1181591,6067,2022-01-09,4.0406735
1181592,6069,2022-01-09,1.5611584
1181593,6071,2022-01-09,6.3950798
1181594,6073,2022-01-09,3.5238153
1181595,6075,2022-01-09,2.5386392
1181596,6077,2022-01-09,4.2226517
1181597,6079,2022-01-09,1.8727132
1181598,6081,2022-01-09,2.562095
1181599,6083,2022-01-09,3.790115
1181600,6085,2022-01-09,3.6105586
1181601,6087,2022-01-09,1.1114198
1181602,6089,2022-01-09,3.1918569
1181603,6091,2022-01-09,
1181604,6093,2022-01-09,1.3213749
1181605,6095,2022-01-09,3.8036851
1181606,6097,2022-01-09,1.7207522
1181607,6099,2022-01-09,3.6617984
1181608,6101,2022-01-09,0.0
1181609,6103,2022-01-09,3.1010637
1181610,6105,2022-01-09,0.0
1181611,6107,2022-01-09,1.9507675
1181612,6109,2022-01-09,4.7169193
1181613,6111,2022-01-09,5.3483118
1181614,6113,2022-01-09,0.7151699
1181615,6115,2022-01-09,6.5939549
1183200,36001,2022-01-09,10.8676322
1183201,36003,2022-01-09,3.447098
1183202,36005,2022-01-09,10.705553
1183203,36007,2022-01-09,7.3155648
1183204,36009,2022-01-09,4.1428063
1183205,36011,2022-01-09,4.6974557
1183206,36013,2022-01-09,1.9269483
1183207,36015,2022-01-09,6.0516569
1183208,36017,2022-01-09,2.4456605
1183209,36019,2022-01-09,3.0441618
1183210,36021,2022-01-09,4.5592195
1183211,36023,2022-01-09,4.5425501
1183212,36025,2022-01-09,1.9508008
1183213,36027,2022-01-09,7.1600754
1183214,36029,2022-01-09,6.8061253
1183215,36031,2022-01-09,0.3872412
1183216,36033,2022-01-09,2.5732298
1183217,36035,2022-01-09,3.2460155
1183218,36037,2022-01-09,4.0104472
1183219,36039,2022-01-09,
1183220,36041,2022-01-09,
1183221,36043,2022-01-09,1.6408237
1183222,36045,2022-01-09,3.9647664
1183223,36047,2022-01-09,6.5269237
1183224,36049,2022-01-09,8.7284312
1183225,36051,2022-01-09,2.2894507
1183226,36053,2022-01-09,4.05395
1183227,36055,2022-01-09,7.0956173
1183228,36057,2022-01-09,3.1959092
1183229,36059,2022-01-09,9.5461226
1183230,36061,2022-01-09,21.9072746
1183231,36063,2022-01-09,2.1936259
1183232,36065,2022-01-09,4.7127663
1183233,36067,2022-01-09,6.6884472
1183234,36069,2022-01-09,6.7476646
1183235,36071,2022-01-09,9.0112206
1183236,36073,2022-01-09,4.6454121
1183237,36075,2022-01-09,2.0873699
1183238,36077,2022-01-09,6.814194
1183239,36079,2022-01-09,4.639537
1183240,36081,2022-01-09,7.1819406
1183241,36083,2022-01-09,4.6984159
1183242,36085,2022-01-09,10.1884748
1183243,36087,2022-01-09,8.8019881
1183244,36089,2022-01-09,4.39827
1183245,36091,2022-01-09,2.1711001
1183246,36093,2022-01-09,4.8735363
1183247,36095,2022-01-09,2.7532534
1183248,36097,2022-01-09,7.2700836
1183249,36099,2022-01-09,
1183250,36101,2022-01-09,4.0748628
1183251,36103,2022-01-09,10.2132664
1183252,36105,2022-01-09,3.5807574
1183253,36107,2022-01-09,
1183254,36109,2022-01-09,3.3926769
1183255,36111,2022-01-09,2.8938628
1183256,36113,2022-01-09,6.4979879
1183257,36115,2022-01-09,
1183258,36117,2022-01-09,3.1980914
1183259,36119,2022-01-09,9.7772185
1183260,36121,2022-01-09,3.2578596
1183261,36123,2022-01-09,1.1530036
1184777,6001,2022-01-10,3.7297204
1184778,6003,2022-01-10,
1184779,6005,2022-01-10,1.4256133
1184780,6007,2022-01-10,4.4318859
1184781,6009,2022-01-10,0.0
1184782,6011,2022-01-10,3.9759851
1184783,6013,2022-01-10,2.8885499
1184784,6015,2022-01-10,1.5323635
1184785,6017,2022-01-10,1.1107203
1184786,6019,2022-01-10,4.5386906
1184787,6021,2022-01-10,0.0
1184788,6023,2022-01-10,1.1642195
1184789,6025,2022-01-10,4.041624
1184790,6027,2022-01-10,2.3748832
1184791,6029,2022-01-10,3.6452771
1184792,6031,2022-01-10,4.116597
1184793,6033,2022-01-10,1.1077804
1184794,6035,2022-01-10,0.4759366
1184795,6037,2022-01-10,5.5358144
1184796,6039,2022-01-10,0.814976
1184797,6041,2022-01-10,1.7209564
1184798,6043,2022-01-10,0.0
1184799,6045,2022-01-10,2.8219187
1184800,6047,2022-01-10,2.6601677
1184801,6049,2022-01-10,0.0
1184802,6051,2022-01-10,2.9487507
1184803,6053,2022-01-10,3.0168993
1184804,6055,2022-01-10,2.6267264
1184805,6057,2022-01-10,0.5736889
1184806,6059,2022-01-10,4.7230244
1184807,6061,2022-01-10,8.5441299
1184808,6063,2022-01-10,3.0127515
1184809,6065,2022-01-10,4.6888498
1184810,6067,2022-01-10,4.1964365
1184811,6069,2022-01-10,1.3381358
1184812,6071,2022-01-10,6.5321172
1184813,6073,2022-01-10,3.8710525
1184814,6075,2022-01-10,2.9177867
1184815,6077,2022-01-10,4.3714676
1184816,6079,2022-01-10,1.56903
1184817,6081,2022-01-10,2.7504843
1184818,6083,2022-01-10,4.0470719
1184819,6085,2022-01-10,3.8352821
1184820,6087,2022-01-10,1.3231189
1184821,6089,2022-01-10,3.1120605
1184822,6091,2022-01-10,
1184823,6093,2022-01-10,1.9820623
1184824,6095,2022-01-10,4.1233225
1184825,6097,2022-01-10,1.6624217
1184826,6099,2022-01-10,3.6877686
1184827,6101,2022-01-10,0.0
1184828,6103,2022-01-10,2.43655
1184829,6105,2022-01-10,0.0
1184830,6107,2022-01-10,2.011729
1184831,6109,2022-01-10,5.2410215
1184832,6111,2022-01-10,5.9425686
1184833,6113,2022-01-10,0.6501545
1184834,6115,2022-01-10,6.237525
1186419,36001,2022-01-10,10.3501259
1186420,36003,2022-01-10,2.8203529
1186421,36005,2022-01-10,10.9400556
1186422,36007,2022-01-10,5.6563645
1186423,36009,2022-01-10,4.7077344
1186424,36011,2022-01-10,4.6974557
1186425,36013,2022-01-10,2.0402982
1186426,36015,2022-01-10,5.8787525
1186427,36017,2022-01-10,1.8342454
1186428,36019,2022-01-10,3.2232302
1186429,36021,2022-01-10,2.879507
1186430,36023,2022-01-10,4.5425501
1186431,36025,2022-01-10,1.6256673
1186432,36027,2022-01-10,7.2574914
1186433,36029,2022-01-10,7.0397451
1186434,36031,2022-01-10,0.3872412
1186435,36033,2022-01-10,4.2887164
1186436,36035,2022-01-10,4.3280207
1186437,36037,2022-01-10,6.2663238
1186438,36039,2022-01-10,
1186439,36041,2022-01-10,
1186440,36043,2022-01-10,1.4064203
1186441,36045,2022-01-10,4.3612431
1186442,36047,2022-01-10,6.3806306
1186443,36049,2022-01-10,8.7284312
1186444,36051,2022-01-10,2.2894507
1186445,36053,2022-01-10,4.05395
1186446,36055,2022-01-10,8.3296377
1186447,36057,2022-01-10,2.905372
1186448,36059,2022-01-10,9.8104117
1186449,36061,2022-01-10,21.3046473
1186450,36063,2022-01-10,2.0565243
1186451,36065,2022-01-10,5.0897876
1186452,36067,2022-01-10,7.2795192
1186453,36069,2022-01-10,7.2667157
1186454,36071,2022-01-10,9.0483039
1186455,36073,2022-01-10,3.5733939
1186456,36075,2022-01-10,1.5962241
1186457,36077,2022-01-10,6.5708299
1186458,36079,2022-01-10,4.4945514
1186459,36081,2022-01-10,7.4194132
1186460,36083,2022-01-10,4.8791242
1186461,36085,2022-01-10,10.0382023
1186462,36087,2022-01-10,8.7581971
1186463,36089,2022-01-10,4.5315509
1186464,36091,2022-01-10,2.2951629
1186465,36093,2022-01-10,5.0574434
1186466,36095,2022-01-10,2.7532534
1186467,36097,2022-01-10,7.2700836
1186468,36099,2022-01-10,
1186469,36101,2022-01-10,3.6221002
1186470,36103,2022-01-10,10.4264465
1186471,36105,2022-01-10,3.3922965
1186472,36107,2022-01-10,
1186473,36109,2022-01-10,4.5235692
1186474,36111,2022-01-10,2.8134777
1186475,36113,2022-01-10,6.946125
1186476,36115,2022-01-10,
1186477,36117,2022-01-10,4.7971371
1186478,36119,2022-01-10,9.4665958
1186479,36121,2022-01-10,2.8958752
1186480,36123,2022-01-10,1.7295054
1187996,6001,2022-01-11,3.8414401
1187997,6003,2022-01-11,
1187998,6005,2022-01-11,1.7820166
1187999,6007,2022-01-11,4.4990357
1188000,6009,2022-01-11,0.0
1188001,6011,2022-01-11,3.9759851
1188002,6013,2022-01-11,3.3596439
1188003,6015,2022-01-11,1.5323635
1188004,6017,2022-01-11,1.0366723
1188005,6019,2022-01-11,4.9811416
1188006,6021,2022-01-11,0.0
1188007,6023,2022-01-11,0.8467051
1188008,6025,2022-01-11,4.200119
1188009,6027,2022-01-11,1.5832555
1188010,6029,2022-01-11,3.8196165
1188011,6031,2022-01-11,4.7715102
1188012,6033,2022-01-11,1.3293365
1188013,6035,2022-01-11,0.4759366
1188014,6037,2022-01-11,5.7886832
1188015,6039,2022-01-11,0.9960818
1188016,6041,2022-01-11,1.7764711
1188017,6043,2022-01-11,0.0
1188018,6045,2022-01-11,2.8219187
1188019,6047,2022-01-11,2.5578535
1188020,6049,2022-01-11,0.0
1188021,6051,2022-01-11,2.9487507
1188022,6053,2022-01-11,3.050052
1188023,6055,2022-01-11,2.4165883
1188024,6057,2022-01-11,0.8605334
1188025,6059,2022-01-11,4.8944427
1188026,6061,2022-01-11,9.1822807
1188027,6063,2022-01-11,3.0127515
1188028,6065,2022-01-11,4.7118062
1188029,6067,2022-01-11,4.4071746
1188030,6069,2022-01-11,2.0072036
1188031,6071,2022-01-11,6.695257
1188032,6073,2022-01-11,4.0468146
1188033,6075,2022-01-11,3.1980261
1188034,6077,2022-01-11,4.7807114
1188035,6079,2022-01-11,1.9233271
1188036,6081,2022-01-11,2.7504843
1188037,6083,2022-01-11,4.2719093
1188038,6085,2022-01-11,3.8128098
1188039,6087,2022-01-11,1.4289684
1188040,6089,2022-01-11,3.1120605
1188041,6091,2022-01-11,
1188042,6093,2022-01-11,2.3124061
1188043,6095,2022-01-11,4.5708149
1188044,6097,2022-01-11,1.6040911
1188045,6099,2022-01-11,3.999411
1188046,6101,2022-01-11,0.0
1188047,6103,2022-01-11,2.8795591
1188048,6105,2022-01-11,0.0
1188049,6107,2022-01-11,2.2250942
1188050,6109,2022-01-11,5.5030725
1188051,6111,2022-01-11,6.2481865
1188052,6113,2022-01-11,0.7151699
1188053,6115,2022-01-11,6.4157399
1189638,36001,2022-01-11,10.6324021
1189639,36003,2022-01-11,3.1337255
1189640,36005,2022-01-11,11.1031879
1189641,36007,2022-01-11,8.3714195
1189642,36009,2022-01-11,4.5194251
1189643,36011,2022-01-11,4.8853539
1189644,36013,2022-01-11,2.0402982
1189645,36015,2022-01-11,5.8787525
1189646,36017,2022-01-11,1.2228302
1189647,36019,2022-01-11,3.5813669
1189648,36021,2022-01-11,3.3594249
1189649,36023,2022-01-11,4.2397134
1189650,36025,2022-01-11,1.6256673
1189651,36027,2022-01-11,7.0626594
1189652,36029,2022-01-11,6.6036547
1189653,36031,2022-01-11,1.1617235
1189654,36033,2022-01-11,4.002802
1189655,36035,2022-01-11,3.7870181
1189656,36037,2022-01-11,6.0156708
1189657,36039,2022-01-11,
1189658,36041,2022-01-11,
1189659,36043,2022-01-11,0.9376135
1189660,36045,2022-01-11,5.4185141
1189661,36047,2022-01-11,6.6169503
1189662,36049,2022-01-11,8.7284312
1189663,36051,2022-01-11,2.2894507
1189664,36053,2022-01-11,3.0404625
1189665,36055,2022-01-11,8.2139483
1189666,36057,2022-01-11,4.358058
1189667,36059,2022-01-11,9.1021169
1189668,36061,2022-01-11,21.127404
1189669,36063,2022-01-11,2.2621767
1189670,36065,2022-01-11,4.9641139
1189671,36067,2022-01-11,7.683937
1189672,36069,2022-01-11,7.5262413
1189673,36071,2022-01-11,8.8628878
1189674,36073,2022-01-11,2.5013758
1189675,36075,2022-01-11,1.9645835
1189676,36077,2022-01-11,5.8407377
1189677,36079,2022-01-11,4.2045804
1189678,36081,2022-01-11,6.8674499
1189679,36083,2022-01-11,4.2466452
1189680,36085,2022-01-11,9.4371123
1189681,36087,2022-01-11,8.4954512
1189682,36089,2022-01-11,4.5315509
1189683,36091,2022-01-11,2.0470372
1189684,36093,2022-01-11,5.1493969
1189685,36095,2022-01-11,2.7532534
1189686,36097,2022-01-11,5.6545095
1189687,36099,2022-01-11,
1189688,36101,2022-01-11,3.7730211
1189689,36103,2022-01-11,10.1260563
1189690,36105,2022-01-11,3.9576792
1189691,36107,2022-01-11,
1189692,36109,2022-01-11,4.3822077
1189693,36111,2022-01-11,2.8938628
1189694,36113,2022-01-11,7.3942621
1189695,36115,2022-01-11,
1189696,36117,2022-01-11,4.7971371
1189697,36119,2022-01-11,8.9636829
1189698,36121,2022-01-11,2.8958752
1189699,36123,2022-01-11,1.7295054
1191215,6001,2022-01-12,4.2195685
1191216,6003,2022-01-12,
1191217,6005,2022-01-12,2.4948232
1191218,6007,2022-01-12,4.3647362
1191219,6009,2022-01-12,0.0
1191220,6011,2022-01-12,1.9879925
1191221,6013,2022-01-12,3.5827937
1191222,6015,2022-01-12,2.0431514
1191223,6017,2022-01-12,1.2588163
1191224,6019,2022-01-12,5.3236843
1191225,6021,2022-01-12,0.0
1191226,6023,2022-01-12,1.1642195
1191227,6025,2022-01-12,4.9925943
1191228,6027,2022-01-12,0.7916277
1191229,6029,2022-01-12,4.2633893
1191230,6031,2022-01-12,4.7715102
1191231,6033,2022-01-12,0.8862243
1191232,6035,2022-01-12,0.0
1191233,6037,2022-01-12,6.070287
1191234,6039,2022-01-12,1.1771876
1191235,6041,2022-01-12,1.99853
1191236,6043,2022-01-12,0.0
1191237,6045,2022-01-12,2.323933
1191238,6047,2022-01-12,2.7113247
1191239,6049,2022-01-12,0.0
1191240,6051,2022-01-12,0.9829169
1191241,6053,2022-01-12,2.8511356
1191242,6055,2022-01-12,2.5216574
1191243,6057,2022-01-12,0.8605334
1191244,6059,2022-01-12,5.0297729
1191245,6061,2022-01-12,8.9341109
1191246,6063,2022-01-12,2.2595636
1191247,6065,2022-01-12,4.7749364
1191248,6067,2022-01-12,4.553775
1191249,6069,2022-01-12,2.4532489
1191250,6071,2022-01-12,6.8453456
1191251,6073,2022-01-12,4.2225767
1191252,6075,2022-01-12,3.3463881
1191253,6077,2022-01-12,5.0783432
1191254,6079,2022-01-12,2.2776242
1191255,6081,2022-01-12,2.8258401
1191256,6083,2022-01-12,4.4967466
1191257,6085,2022-01-12,3.8203006
1191258,6087,2022-01-12,1.4818931
1191259,6089,2022-01-12,3.1120605
1191260,6091,2022-01-12,
1191261,6093,2022-01-12,2.3124061
1191262,6095,2022-01-12,5.050271
1191263,6097,2022-01-12,1.9832399
1191264,6099,2022-01-12,4.1812024
1191265,6101,2022-01-12,0.0
1191266,6103,2022-01-12,2.43655
1191267,6105,2022-01-12,0.0
1191268,6107,2022-01-12,2.2860557
1191269,6109,2022-01-12,5.2410215
1191270,6111,2022-01-12,6.5198467
1191271,6113,2022-01-12,0.7801854
1191272,6115,2022-01-12,7.3068149
1192857,36001,2022-01-12,11.4321846
1192858,36003,2022-01-12,3.447098
1192859,36005,2022-01-12,10.8890768
1192860,36007,2022-01-12,8.4468377
1192861,36009,2022-01-12,3.5778782
1192862,36011,2022-01-12,4.133761
1192863,36013,2022-01-12,1.9269483
1192864,36015,2022-01-12,6.2245614
1192865,36017,2022-01-12,0.9171227
1192866,36019,2022-01-12,3.0441618
1192867,36021,2022-01-12,2.3995892
1192868,36023,2022-01-12,4.5425501
1192869,36025,2022-01-12,1.6256673
1192870,36027,2022-01-12,7.5497394
1192871,36029,2022-01-12,7.320089
1192872,36031,2022-01-12,1.1617235
1192873,36033,2022-01-12,3.4309731
