,geo_value,time_value,children cant covid
46015,6081,2021-12-14,10.293786
46016,6085,2021-12-14,3.959211
46017,6095,2021-12-14,2.0850326
46018,6097,2021-12-14,6.7630373
46019,6099,2021-12-14,7.788133
46020,6111,2021-12-14,3.0068082
46118,36000,2021-12-14,3.4117803
46119,36005,2021-12-14,15.4969348
46120,36029,2021-12-14,5.1093901
46121,36047,2021-12-14,6.428879
46122,36055,2021-12-14,2.6429673
46123,36059,2021-12-14,5.9028417
46124,36061,2021-12-14,6.7836869
46125,36067,2021-12-14,2.6037983
46126,36081,2021-12-14,5.9831414
46127,36103,2021-12-14,2.7123911
46128,36119,2021-12-14,3.0957249
46212,6000,2021-12-15,5.1366984
46213,6001,2021-12-15,2.8067316
46214,6013,2021-12-15,6.7958066
46215,6019,2021-12-15,4.6462372
46216,6029,2021-12-15,8.1524659
46217,6037,2021-12-15,10.4398069
46218,6059,2021-12-15,6.1330013
46219,6065,2021-12-15,3.0176187
46220,6067,2021-12-15,4.2295134
46221,6071,2021-12-15,6.4652539
46222,6073,2021-12-15,4.5668271
46223,6075,2021-12-15,3.5630716
46224,6077,2021-12-15,3.9021132
46225,6081,2021-12-15,10.2581788
46226,6085,2021-12-15,3.3267286
46227,6095,2021-12-15,1.439094
46228,6097,2021-12-15,4.7199774
46229,6099,2021-12-15,7.1893004
46230,6111,2021-12-15,4.5970854
46327,36000,2021-12-15,3.7381897
46328,36005,2021-12-15,16.4566596
46329,36029,2021-12-15,6.1313901
46330,36047,2021-12-15,6.5509233
46331,36055,2021-12-15,2.4832835
46332,36059,2021-12-15,5.4954597
46333,36061,2021-12-15,8.6667526
46334,36067,2021-12-15,2.4259823
46335,36081,2021-12-15,6.8644824
46336,36103,2021-12-15,2.891749
46337,36119,2021-12-15,2.7256497
46422,6000,2021-12-16,4.5184144
46423,6001,2021-12-16,2.999252
46424,6013,2021-12-16,7.5545574
46425,6019,2021-12-16,4.0344745
46426,6029,2021-12-16,7.481809
46427,6037,2021-12-16,11.6822929
46428,6059,2021-12-16,5.8635498
46429,6065,2021-12-16,3.7832627
46430,6067,2021-12-16,3.9700954
46431,6071,2021-12-16,6.4900941
46432,6073,2021-12-16,4.7574288
46433,6075,2021-12-16,2.9693278
46434,6077,2021-12-16,3.3032302
46435,6081,2021-12-16,11.2591454
46436,6085,2021-12-16,2.7400284
46437,6095,2021-12-16,1.4960897
46438,6097,2021-12-16,3.3636941
46439,6099,2021-12-16,4.0872496
46440,6111,2021-12-16,4.6568991
46537,36000,2021-12-16,4.2522565
46538,36005,2021-12-16,14.430216
46539,36029,2021-12-16,5.9531583
46540,36047,2021-12-16,6.1847703
46541,36055,2021-12-16,2.2059298
46542,36059,2021-12-16,4.8225361
46543,36061,2021-12-16,7.001168
46544,36067,2021-12-16,1.6936118
46545,36081,2021-12-16,7.3018955
46546,36103,2021-12-16,3.442868
46547,36119,2021-12-16,3.3347832
46629,6000,2021-12-17,4.1896342
46630,6001,2021-12-17,5.6438615
46631,6013,2021-12-17,7.9683416
46632,6019,2021-12-17,3.7163434
46633,6029,2021-12-17,7.8296135
46634,6037,2021-12-17,10.432029
46635,6059,2021-12-17,4.7025455
46636,6065,2021-12-17,4.3183316
46637,6067,2021-12-17,4.7483245
46638,6071,2021-12-17,7.8409067
46639,6073,2021-12-17,4.4725795
46640,6075,2021-12-17,2.802944
46641,6077,2021-12-17,3.0573073
46642,6081,2021-12-17,4.5355455
46643,6085,2021-12-17,3.2567471
46644,6095,2021-12-17,1.5420905
46645,6097,2021-12-17,2.8307315
46646,6099,2021-12-17,4.3308029
46647,6111,2021-12-17,5.1334053
46746,36000,2021-12-17,4.0920725
46747,36005,2021-12-17,13.3199215
46748,36029,2021-12-17,2.7774955
46749,36047,2021-12-17,5.2988792
46750,36055,2021-12-17,2.1957174
46751,36059,2021-12-17,4.5257681
46752,36061,2021-12-17,7.658124
46753,36067,2021-12-17,1.6168558
46754,36081,2021-12-17,7.8276967
46755,36103,2021-12-17,2.4957934
46756,36119,2021-12-17,3.718563
46835,6000,2021-12-18,3.8664452
46836,6001,2021-12-18,5.5807356
46837,6013,2021-12-18,7.2341004
46838,6019,2021-12-18,3.7066517
46839,6029,2021-12-18,7.3410654
46840,6037,2021-12-18,10.2510233
46841,6059,2021-12-18,4.5398995
46842,6065,2021-12-18,4.2931071
46843,6067,2021-12-18,5.1299305
46844,6071,2021-12-18,8.1038582
46845,6073,2021-12-18,5.8115447
46846,6075,2021-12-18,2.8998335
46847,6077,2021-12-18,2.6518085
46848,6081,2021-12-18,4.2775919
46849,6085,2021-12-18,3.1444027
46850,6097,2021-12-18,3.0048706
46851,6099,2021-12-18,4.1784511
46852,6111,2021-12-18,6.6548761
46954,36000,2021-12-18,3.925345
46955,36005,2021-12-18,9.9885592
46956,36029,2021-12-18,2.7829381
46957,36047,2021-12-18,4.3181191
46958,36055,2021-12-18,3.0858997
46959,36059,2021-12-18,5.8129928
46960,36061,2021-12-18,8.1355214
46961,36067,2021-12-18,0.2604248
46962,36081,2021-12-18,8.4814882
46963,36103,2021-12-18,2.585068
46964,36119,2021-12-18,4.9392599
47046,6000,2021-12-19,3.944225
47047,6001,2021-12-19,4.92209
47048,6013,2021-12-19,6.902978
47049,6019,2021-12-19,2.3741231
47050,6029,2021-12-19,4.3456436
47051,6037,2021-12-19,7.5849214
47052,6059,2021-12-19,6.496113
47053,6065,2021-12-19,4.7434713
47054,6067,2021-12-19,5.4408005
47055,6071,2021-12-19,7.1263489
47056,6073,2021-12-19,5.4125698
47057,6075,2021-12-19,3.4657712
47058,6077,2021-12-19,2.0681742
47059,6081,2021-12-19,5.532566
47060,6085,2021-12-19,2.8840933
47061,6097,2021-12-19,2.7688323
47062,6099,2021-12-19,3.2524038
47063,6111,2021-12-19,5.0729325
47169,36000,2021-12-19,3.6779066
47170,36005,2021-12-19,10.0966412
47171,36029,2021-12-19,3.0122698
47172,36047,2021-12-19,5.4750414
47173,36055,2021-12-19,2.4194185
47174,36059,2021-12-19,5.1578579
47175,36061,2021-12-19,6.1562416
47176,36067,2021-12-19,0.4734255
47177,36081,2021-12-19,8.2465324
47178,36103,2021-12-19,4.1524761
47179,36119,2021-12-19,6.6847628
47262,6000,2021-12-20,3.5492166
47263,6001,2021-12-20,4.505895
47264,6013,2021-12-20,6.3294973
47265,6019,2021-12-20,4.4015558
47266,6029,2021-12-20,3.3404115
47267,6037,2021-12-20,7.7763827
47268,6059,2021-12-20,5.004073
47269,6065,2021-12-20,4.7007452
47270,6067,2021-12-20,4.2788391
47271,6071,2021-12-20,7.1102278
47272,6073,2021-12-20,4.9945306
47273,6075,2021-12-20,3.9760966
47274,6077,2021-12-20,2.2517088
47275,6081,2021-12-20,5.3012007
47276,6085,2021-12-20,1.9081886
47277,6097,2021-12-20,3.8577819
47278,6099,2021-12-20,2.2637368
47279,6111,2021-12-20,4.8223146
47385,36000,2021-12-20,4.0678597
47386,36005,2021-12-20,10.911635
47387,36029,2021-12-20,2.5702838
47388,36047,2021-12-20,3.7624811
47389,36055,2021-12-20,2.8860277
47390,36059,2021-12-20,4.4210954
47391,36061,2021-12-20,7.4506116
47392,36067,2021-12-20,0.9262429
47393,36081,2021-12-20,8.867521
47394,36103,2021-12-20,4.3282066
47395,36119,2021-12-20,6.7448443
47480,6000,2021-12-21,3.6545376
47481,6001,2021-12-21,3.943013
47482,6013,2021-12-21,5.5687908
47483,6019,2021-12-21,4.0061712
47484,6029,2021-12-21,3.6100581
47485,6037,2021-12-21,7.5898919
47486,6059,2021-12-21,8.6458988
47487,6065,2021-12-21,4.9410884
47488,6067,2021-12-21,3.8650562
47489,6071,2021-12-21,7.1916617
47490,6073,2021-12-21,4.623781
47491,6075,2021-12-21,2.3650594
47492,6077,2021-12-21,2.2800643
47493,6081,2021-12-21,4.9680419
47494,6085,2021-12-21,1.9488925
47495,6097,2021-12-21,2.6590314
47496,6099,2021-12-21,1.0062102
47497,6111,2021-12-21,4.4013479
47609,36000,2021-12-21,4.0286788
47610,36005,2021-12-21,8.9279161
47611,36029,2021-12-21,2.5754193
47612,36047,2021-12-21,4.9264659
47613,36055,2021-12-21,3.1630249
47614,36059,2021-12-21,5.731054
47615,36061,2021-12-21,6.9465855
47616,36067,2021-12-21,0.9875615
47617,36071,2021-12-21,6.0417458
47618,36081,2021-12-21,8.2848921
47619,36103,2021-12-21,5.0933674
47620,36119,2021-12-21,6.7167646
47707,6000,2021-12-22,3.7579738
47708,6001,2021-12-22,7.4470071
47709,6013,2021-12-22,3.8084247
47710,6019,2021-12-22,3.6572478
47711,6029,2021-12-22,3.1113504
47712,6037,2021-12-22,7.1119694
47713,6059,2021-12-22,7.2490731
47714,6065,2021-12-22,5.8191757
47715,6067,2021-12-22,4.731612
47716,6071,2021-12-22,13.3608527
47717,6073,2021-12-22,5.1114135
47718,6075,2021-12-22,1.992097
47719,6077,2021-12-22,3.6807763
47720,6081,2021-12-22,4.8380088
47721,6085,2021-12-22,2.7845757
47722,6097,2021-12-22,2.6653815
47723,6111,2021-12-22,3.067809
47836,36000,2021-12-22,3.9021987
47837,36005,2021-12-22,8.3617431
47838,36029,2021-12-22,3.2095034
47839,36047,2021-12-22,4.1527587
47840,36055,2021-12-22,4.4077871
47841,36059,2021-12-22,6.8414744
47842,36061,2021-12-22,5.8136218
47843,36067,2021-12-22,1.4528451
47844,36071,2021-12-22,9.3219598
47845,36081,2021-12-22,7.1107147
47846,36103,2021-12-22,4.3931572
47847,36119,2021-12-22,10.4221752
47936,6000,2021-12-23,3.8124676
47937,6001,2021-12-23,7.5946624
47938,6013,2021-12-23,3.4433656
47939,6019,2021-12-23,5.1385244
47940,6029,2021-12-23,4.7949414
47941,6037,2021-12-23,6.0525994
47942,6059,2021-12-23,8.5212083
47943,6065,2021-12-23,5.3294433
47944,6067,2021-12-23,5.8916562
47945,6071,2021-12-23,13.4469073
47946,6073,2021-12-23,4.1947048
47947,6075,2021-12-23,2.0231043
47948,6077,2021-12-23,3.8659644
47949,6081,2021-12-23,4.5682119
47950,6085,2021-12-23,3.7553486
47951,6097,2021-12-23,2.454442
47952,6099,2021-12-23,0.8980146
47953,6111,2021-12-23,3.9267587
48068,36000,2021-12-23,3.4634285
48069,36005,2021-12-23,8.7793374
48070,36029,2021-12-23,3.5358778
48071,36047,2021-12-23,4.2807745
48072,36055,2021-12-23,5.137544
48073,36059,2021-12-23,6.1376824
48074,36061,2021-12-23,4.7840478
48075,36067,2021-12-23,1.9212763
48076,36071,2021-12-23,8.4808232
48077,36081,2021-12-23,9.5602344
48078,36103,2021-12-23,4.4589381
48079,36119,2021-12-23,11.7525614
48172,6000,2021-12-24,4.0896146
48173,6001,2021-12-24,5.8596193
48174,6013,2021-12-24,2.0951382
48175,6019,2021-12-24,6.2273634
48176,6029,2021-12-24,4.3189078
48177,6037,2021-12-24,5.8555315
48178,6059,2021-12-24,9.3621213
48179,6065,2021-12-24,5.6459258
48180,6067,2021-12-24,4.408627
48181,6071,2021-12-24,12.2306518
48182,6073,2021-12-24,5.1436089
48183,6075,2021-12-24,2.4165797
48184,6077,2021-12-24,4.1845541
48185,6081,2021-12-24,4.3736411
48186,6085,2021-12-24,3.362588
48187,6095,2021-12-24,0.9139526
48188,6097,2021-12-24,2.6234539
48189,6099,2021-12-24,2.1167292
48190,6111,2021-12-24,4.3781401
48304,36000,2021-12-24,3.5738275
48305,36005,2021-12-24,8.2048206
48306,36029,2021-12-24,3.4895523
48307,36047,2021-12-24,4.0589021
48308,36055,2021-12-24,5.338046
48309,36059,2021-12-24,5.0024177
48310,36061,2021-12-24,3.7101558
48311,36067,2021-12-24,2.1263176
48312,36071,2021-12-24,8.708316
48313,36081,2021-12-24,9.7767864
48314,36103,2021-12-24,7.1327038
48315,36119,2021-12-24,11.3368294
48410,6000,2021-12-25,4.1893912
48411,6001,2021-12-25,6.1069081
48412,6013,2021-12-25,2.4126105
48413,6019,2021-12-25,6.3815676
48414,6029,2021-12-25,4.2022314
48415,6037,2021-12-25,6.1359218
48416,6059,2021-12-25,11.3481359
48417,6065,2021-12-25,6.489344
48418,6067,2021-12-25,3.3495671
48419,6071,2021-12-25,12.1665245
48420,6073,2021-12-25,4.8696378
48421,6075,2021-12-25,2.4176198
48422,6077,2021-12-25,8.0290732
48423,6081,2021-12-25,4.2577058
48424,6085,2021-12-25,5.95164
48425,6095,2021-12-25,1.8124085
48426,6097,2021-12-25,2.4925417
48427,6099,2021-12-25,2.1283178
48428,6111,2021-12-25,2.4914746
48543,36000,2021-12-25,4.3617849
48544,36005,2021-12-25,7.8943549
48545,36029,2021-12-25,3.3164863
48546,36047,2021-12-25,4.984713
48547,36055,2021-12-25,4.2540917
48548,36059,2021-12-25,4.0423061
48549,36061,2021-12-25,2.5177778
48550,36067,2021-12-25,2.3352254
48551,36071,2021-12-25,9.3954005
48552,36081,2021-12-25,9.2449288
48553,36103,2021-12-25,7.114545
48554,36119,2021-12-25,11.1102632
48647,6000,2021-12-26,3.6234231
48648,6001,2021-12-26,7.1653821
48649,6013,2021-12-26,2.3135271
48650,6019,2021-12-26,7.3839154
48651,6029,2021-12-26,3.588799
48652,6037,2021-12-26,6.118463
48653,6059,2021-12-26,10.4474551
48654,6065,2021-12-26,5.9677225
48655,6067,2021-12-26,3.4805801
48656,6071,2021-12-26,12.0331376
48657,6073,2021-12-26,5.0419021
48658,6075,2021-12-26,1.8306594
48659,6077,2021-12-26,6.5599653
48660,6081,2021-12-26,2.1362823
48661,6085,2021-12-26,6.4020552
48662,6095,2021-12-26,2.5314689
48663,6097,2021-12-26,2.7926755
48664,6099,2021-12-26,1.8554724
48665,6107,2021-12-26,8.6644898
48666,6111,2021-12-26,2.1028387
48781,36000,2021-12-26,4.5983166
48782,36005,2021-12-26,6.92716
48783,36029,2021-12-26,4.8668471
48784,36047,2021-12-26,3.8534498
48785,36055,2021-12-26,4.8025617
48786,36059,2021-12-26,3.6593153
48787,36061,2021-12-26,2.737218
48788,36067,2021-12-26,2.1488788
48789,36081,2021-12-26,8.666165
48790,36103,2021-12-26,7.1487333
48791,36119,2021-12-26,8.7808423
48881,6000,2021-12-27,3.6394273
48882,6001,2021-12-27,7.2948232
48883,6013,2021-12-27,2.0175254
48884,6019,2021-12-27,5.0952923
48885,6029,2021-12-27,3.5670345
48886,6037,2021-12-27,6.6909216
48887,6059,2021-12-27,11.7699754
48888,6065,2021-12-27,5.3776861
48889,6067,2021-12-27,3.6752822
48890,6071,2021-12-27,12.8794931
48891,6073,2021-12-27,5.048678
48892,6075,2021-12-27,3.2310437
48893,6077,2021-12-27,6.6498475
48894,6081,2021-12-27,2.0221748
48895,6085,2021-12-27,8.2154797
48896,6095,2021-12-27,2.6355834
48897,6097,2021-12-27,1.9570094
48898,6107,2021-12-27,8.7017494
48899,6111,2021-12-27,2.3708764
49014,36000,2021-12-27,4.2839519
49015,36005,2021-12-27,5.343283
49016,36029,2021-12-27,5.1840521
49017,36047,2021-12-27,3.729275
49018,36055,2021-12-27,4.4490849
49019,36059,2021-12-27,3.5652713
49020,36061,2021-12-27,1.3630657
49021,36067,2021-12-27,1.9471505
49022,36081,2021-12-27,7.9418415
49023,36103,2021-12-27,7.3867002
49024,36119,2021-12-27,8.6432632
49119,6000,2021-12-28,4.1346667
49120,6001,2021-12-28,7.2635256
49121,6013,2021-12-28,1.6727497
49122,6019,2021-12-28,4.3921243
49123,6029,2021-12-28,4.2173749
49124,6037,2021-12-28,6.6187756
49125,6059,2021-12-28,8.6516494
49126,6065,2021-12-28,6.2964192
49127,6067,2021-12-28,4.2621975
49128,6071,2021-12-28,12.7933351
49129,6073,2021-12-28,5.2046144
49130,6075,2021-12-28,3.2564733
49131,6077,2021-12-28,5.6376054
49132,6081,2021-12-28,4.2123623
49133,6085,2021-12-28,8.4179598
49134,6095,2021-12-28,3.6451206
49135,6097,2021-12-28,3.6263544
49136,6107,2021-12-28,5.6887374
49137,6111,2021-12-28,2.6878188
49254,36000,2021-12-28,4.3551843
49255,36005,2021-12-28,6.9173484
49256,36029,2021-12-28,5.139588
49257,36047,2021-12-28,3.5880484
49258,36055,2021-12-28,4.252888
49259,36059,2021-12-28,2.4333362
49260,36061,2021-12-28,1.6749504
49261,36067,2021-12-28,2.4310225
49262,36081,2021-12-28,7.779239
49263,36103,2021-12-28,6.9029115
49264,36119,2021-12-28,8.1166725
49358,6000,2021-12-29,4.3733182
49359,6001,2021-12-29,3.1838643
49360,6013,2021-12-29,2.7103597
49361,6019,2021-12-29,5.3911917
49362,6029,2021-12-29,3.9690993
49363,6037,2021-12-29,6.3795041
49364,6059,2021-12-29,8.9397179
49365,6065,2021-12-29,5.6297469
49366,6067,2021-12-29,2.7540552
49367,6071,2021-12-29,8.1462055
49368,6073,2021-12-29,5.2541937
49369,6075,2021-12-29,3.2843114
49370,6077,2021-12-29,4.0769474
49371,6081,2021-12-29,3.2919774
49372,6083,2021-12-29,4.4478011
49373,6085,2021-12-29,7.6131025
49374,6095,2021-12-29,3.7393499
49375,6097,2021-12-29,3.8249245
49376,6099,2021-12-29,3.2645527
49377,6107,2021-12-29,7.6942646
49378,6111,2021-12-29,2.8626956
49497,36000,2021-12-29,4.4826394
49498,36005,2021-12-29,7.0106014
49499,36029,2021-12-29,3.1516655
49500,36047,2021-12-29,3.9863167
49501,36055,2021-12-29,2.9127619
49502,36059,2021-12-29,2.6113222
49503,36061,2021-12-29,2.8486246
49504,36067,2021-12-29,5.0023476
49505,36081,2021-12-29,9.060817
49506,36103,2021-12-29,6.8955467
49507,36119,2021-12-29,4.870967
49604,6000,2021-12-30,5.3027135
49605,6001,2021-12-30,3.2795804
49606,6013,2021-12-30,2.2224565
49607,6019,2021-12-30,5.1588469
49608,6029,2021-12-30,2.9265699
49609,6037,2021-12-30,6.5769683
49610,6059,2021-12-30,8.336605
49611,6065,2021-12-30,6.4492438
49612,6067,2021-12-30,3.3541311
49613,6071,2021-12-30,7.4542162
49614,6073,2021-12-30,4.921912
49615,6075,2021-12-30,3.3491936
49616,6077,2021-12-30,3.8463106
49617,6081,2021-12-30,2.4156436
49618,6083,2021-12-30,2.0172607
49619,6085,2021-12-30,7.0978721
49620,6095,2021-12-30,3.8581813
49621,6097,2021-12-30,2.77443
49622,6099,2021-12-30,5.8075792
49623,6107,2021-12-30,7.0264285
49624,6111,2021-12-30,2.4258579
49746,36000,2021-12-30,4.0975486
49747,36005,2021-12-30,6.1056641
49748,36029,2021-12-30,3.1692928
49749,36047,2021-12-30,4.2607118
49750,36055,2021-12-30,2.343981
49751,36059,2021-12-30,2.9931543
49752,36061,2021-12-30,2.9087137
49753,36067,2021-12-30,4.1540549
49754,36081,2021-12-30,7.4089965
49755,36103,2021-12-30,6.3533148
49756,36119,2021-12-30,3.976682
49860,6000,2021-12-31,5.3899126
49861,6001,2021-12-31,2.5124106
49862,6013,2021-12-31,2.688938
49863,6019,2021-12-31,4.3750125
49864,6029,2021-12-31,4.3167602
49865,6037,2021-12-31,6.3709799
49866,6059,2021-12-31,7.6573563
49867,6065,2021-12-31,5.5696761
49868,6067,2021-12-31,2.9059342
49869,6071,2021-12-31,7.5001804
49870,6073,2021-12-31,4.6965663
49871,6075,2021-12-31,3.6035227
49872,6077,2021-12-31,3.6798635
49873,6081,2021-12-31,2.6422632
49874,6083,2021-12-31,2.0179062
49875,6085,2021-12-31,7.2848367
49876,6095,2021-12-31,4.6371646
49877,6097,2021-12-31,4.2524646
49878,6099,2021-12-31,5.5876009
49879,6107,2021-12-31,5.5232698
49880,6111,2021-12-31,2.3063925
50005,36000,2021-12-31,4.1266608
50006,36005,2021-12-31,7.0996406
50007,36029,2021-12-31,2.6520875
50008,36047,2021-12-31,4.9260072
50009,36055,2021-12-31,2.6127433
50010,36059,2021-12-31,2.3707183
50011,36061,2021-12-31,2.8056517
50012,36067,2021-12-31,4.3617559
50013,36071,2021-12-31,3.1824846
50014,36081,2021-12-31,7.1701927
50015,36103,2021-12-31,4.7143451
50016,36119,2021-12-31,4.0034708
50124,6000,2022-01-01,5.1922124
50125,6001,2022-01-01,3.4512202
50126,6013,2022-01-01,3.8734135
50127,6019,2022-01-01,5.3350963
50128,6029,2022-01-01,3.976352
50129,6037,2022-01-01,7.1696288
50130,6059,2022-01-01,6.2952542
50131,6065,2022-01-01,4.7987988
50132,6067,2022-01-01,3.8636547
50133,6071,2022-01-01,7.1838031
50134,6073,2022-01-01,3.2902452
50135,6075,2022-01-01,3.4523729
50136,6077,2022-01-01,0.9751513
50137,6081,2022-01-01,3.0580895
50138,6083,2022-01-01,2.0216696
50139,6085,2022-01-01,4.6688953
50140,6095,2022-01-01,4.0480474
50141,6097,2022-01-01,4.3724072
50142,6099,2022-01-01,5.8123159
50143,6107,2022-01-01,4.6078808
50144,6111,2022-01-01,2.9640233
50275,36000,2022-01-01,3.7853367
50276,36005,2022-01-01,6.5824049
50277,36029,2022-01-01,4.0401416
50278,36047,2022-01-01,2.6490395
50279,36055,2022-01-01,2.9109241
50280,36059,2022-01-01,3.1115413
50281,36061,2022-01-01,4.0165373
50282,36067,2022-01-01,4.1613637
50283,36071,2022-01-01,5.0883414
50284,36081,2022-01-01,8.7563761
50285,36103,2022-01-01,3.9986161
50286,36119,2022-01-01,5.2241441
50398,6000,2022-01-02,4.6592672
50399,6001,2022-01-02,2.8897376
50400,6013,2022-01-02,3.3403284
50401,6019,2022-01-02,5.9674761
50402,6029,2022-01-02,4.6350106
50403,6037,2022-01-02,7.6020814
50404,6059,2022-01-02,7.8756858
50405,6065,2022-01-02,5.4820963
50406,6067,2022-01-02,4.4576391
50407,6071,2022-01-02,6.5801173
50408,6073,2022-01-02,3.2878585
50409,6075,2022-01-02,2.9995246
50410,6077,2022-01-02,1.9328423
50411,6081,2022-01-02,3.1425937
50412,6083,2022-01-02,2.2615385
50413,6085,2022-01-02,4.0338589
50414,6095,2022-01-02,3.1549134
50415,6097,2022-01-02,4.9610055
50416,6099,2022-01-02,8.2205575
50417,6111,2022-01-02,3.6224843
50552,36000,2022-01-02,4.0191686
50553,36005,2022-01-02,7.4698227
50554,36029,2022-01-02,2.9124392
50555,36047,2022-01-02,2.9256463
50556,36055,2022-01-02,2.1600946
50557,36059,2022-01-02,4.980637
50558,36061,2022-01-02,3.73035
50559,36063,2022-01-02,1.7399087
50560,36067,2022-01-02,4.2200534
50561,36071,2022-01-02,4.764705
50562,36081,2022-01-02,9.366129
50563,36103,2022-01-02,3.8972138
50564,36119,2022-01-02,4.8440032
50677,6000,2022-01-03,4.195141
50678,6001,2022-01-03,3.8768176
50679,6013,2022-01-03,3.4957369
50680,6019,2022-01-03,5.7666113
50681,6029,2022-01-03,5.9746629
50682,6037,2022-01-03,7.664337
50683,6059,2022-01-03,8.1600768
50684,6065,2022-01-03,5.7301854
50685,6067,2022-01-03,5.1990665
50686,6071,2022-01-03,5.5979759
50687,6073,2022-01-03,4.6225126
50688,6075,2022-01-03,1.272743
50689,6077,2022-01-03,2.3385629
50690,6081,2022-01-03,3.0101707
50691,6083,2022-01-03,2.7420613
50692,6085,2022-01-03,2.6791967
50693,6095,2022-01-03,4.1419403
50694,6097,2022-01-03,4.1866278
50695,6099,2022-01-03,8.4249499
50696,6111,2022-01-03,3.4871509
50835,36000,2022-01-03,4.0723694
50836,36005,2022-01-03,8.1443844
50837,36029,2022-01-03,3.2094733
50838,36047,2022-01-03,5.1482279
50839,36055,2022-01-03,2.4968639
50840,36059,2022-01-03,5.3203273
50841,36061,2022-01-03,4.2173711
50842,36067,2022-01-03,4.978149
50843,36071,2022-01-03,3.9626576
50844,36081,2022-01-03,12.2916564
50845,36103,2022-01-03,3.7262234
50846,36119,2022-01-03,5.6079633
50958,6000,2022-01-04,3.2900606
50959,6001,2022-01-04,4.0428758
50960,6013,2022-01-04,3.435936
50961,6019,2022-01-04,6.51991
50962,6029,2022-01-04,4.905962
50963,6037,2022-01-04,8.1231873
50964,6053,2022-01-04,8.7601652
50965,6059,2022-01-04,7.9130024
50966,6065,2022-01-04,4.5520679
50967,6067,2022-01-04,4.8890343
50968,6071,2022-01-04,5.2156946
50969,6073,2022-01-04,5.4426348
50970,6075,2022-01-04,2.6616591
50971,6077,2022-01-04,3.0950974
50972,6081,2022-01-04,1.9741036
50973,6083,2022-01-04,2.6645814
50974,6085,2022-01-04,1.6349242
50975,6095,2022-01-04,2.9125353
50976,6097,2022-01-04,2.5790169
50977,6099,2022-01-04,8.7967873
50978,6111,2022-01-04,4.5970828
51116,36000,2022-01-04,3.7338262
51117,36005,2022-01-04,6.6384701
51118,36029,2022-01-04,3.9176755
51119,36047,2022-01-04,4.6877481
51120,36055,2022-01-04,2.7822975
51121,36059,2022-01-04,5.3296566
51122,36061,2022-01-04,4.4417023
51123,36067,2022-01-04,5.3529635
51124,36071,2022-01-04,5.8004406
51125,36081,2022-01-04,12.2061728
51126,36103,2022-01-04,4.1867849
51127,36119,2022-01-04,4.6719856
51242,6000,2022-01-05,3.0640125
51243,6001,2022-01-05,4.1610343
51244,6013,2022-01-05,2.6865267
51245,6019,2022-01-05,5.7784526
51246,6029,2022-01-05,7.4753585
51247,6037,2022-01-05,8.2295786
51248,6053,2022-01-05,5.3132376
51249,6059,2022-01-05,7.875895
51250,6065,2022-01-05,5.0528585
51251,6067,2022-01-05,4.5860768
51252,6071,2022-01-05,3.6995576
51253,6073,2022-01-05,5.0388346
51254,6075,2022-01-05,3.3199359
51255,6077,2022-01-05,3.9932959
51256,6081,2022-01-05,5.3224372
51257,6083,2022-01-05,1.5219528
51258,6085,2022-01-05,2.9848821
51259,6087,2022-01-05,1.5020924
51260,6095,2022-01-05,3.5169701
51261,6097,2022-01-05,3.4646708
51262,6099,2022-01-05,8.0421639
51263,6107,2022-01-05,3.7985027
51264,6111,2022-01-05,4.6582776
51404,36000,2022-01-05,3.4512716
51405,36005,2022-01-05,7.7233632
51406,36029,2022-01-05,3.644536
51407,36047,2022-01-05,6.2947269
51408,36055,2022-01-05,3.4245011
51409,36059,2022-01-05,4.6015579
51410,36061,2022-01-05,2.7422246
51411,36067,2022-01-05,3.076227
51412,36071,2022-01-05,5.7909344
51413,36081,2022-01-05,10.5660543
51414,36103,2022-01-05,4.8784883
51415,36119,2022-01-05,5.6666527
51527,6000,2022-01-06,2.4232684
51528,6001,2022-01-06,3.7307547
51529,6013,2022-01-06,3.4185759
51530,6019,2022-01-06,4.7144756
51531,6029,2022-01-06,6.2660565
51532,6037,2022-01-06,8.7514816
51533,6059,2022-01-06,7.4168895
51534,6065,2022-01-06,4.9061001
51535,6067,2022-01-06,3.2309504
51536,6071,2022-01-06,4.1231154
51537,6073,2022-01-06,5.1065875
51538,6075,2022-01-06,3.1414272
51539,6077,2022-01-06,4.2065029
51540,6081,2022-01-06,6.226416
51541,6083,2022-01-06,2.7961873
51542,6085,2022-01-06,3.0166617
51543,6087,2022-01-06,1.5732693
51544,6095,2022-01-06,3.7915772
51545,6097,2022-01-06,3.6397241
51546,6099,2022-01-06,6.4334189
51547,6111,2022-01-06,5.1430303
51688,36000,2022-01-06,3.51201
51689,36001,2022-01-06,1.1247741
51690,36005,2022-01-06,10.2539606
51691,36029,2022-01-06,3.5555317
51692,36047,2022-01-06,8.5515139
51693,36055,2022-01-06,3.4664366
51694,36059,2022-01-06,4.241622
51695,36061,2022-01-06,3.065433
51696,36067,2022-01-06,3.8522717
51697,36071,2022-01-06,7.5939589
51698,36081,2022-01-06,11.155288
51699,36103,2022-01-06,6.2100659
51700,36119,2022-01-06,5.4202917
51814,6000,2022-01-07,2.8526096
51815,6001,2022-01-07,4.1702166
51816,6013,2022-01-07,3.5294271
51817,6019,2022-01-07,4.6491478
51818,6029,2022-01-07,5.0342671
51819,6037,2022-01-07,8.8437974
51820,6053,2022-01-07,5.5500927
